# file /home/belle2/amubarak/2024/AA/monitor/arch/lts/ArchiverStore/IGPF/LERDH/DRIVE0/FREQ:2024.pb
# PV name IGPF:LERDH:DRIVE0:FREQ
# Fixed anchor: 2024-01-01 00:00:00 JST (UTC+9)
# t0 1704034800000
# Nval 1
1079556648 47.3094598526206
2216918641 47.3094598526206
2653470471 46.3155768112812
2653480252 45.321680313185034
2653492330 44.32778381508887
2653501137 43.33388731699272
2653507649 42.33999081889655
2653512257 41.34609432080039
2653516332 40.35219782270423
2653520803 39.358301324608064
2653524819 38.3644048265119
2653530347 37.37050832841574
2653534816 36.37661183031957
2653538442 35.382715332223405
2653549474 35.28332568241379
2667666260 35.780273586638394
2673657174 36.77416996093993
2673666336 35.78027347550912
2732731836 36.77416961259493
2732745804 37.768066088611015
2732750332 38.7619625646271
2732757250 39.75585904064317
2732766130 40.749755516659256
2732771751 41.74365199267534
2732780804 42.737548468691415
2732787497 43.731444944707484
2732795654 44.725341420723566
2732815035 45.71923789673965
2821170344 39.7192
2825792339 46.21620250913614
2888842250 45.71925539330598
2993950804 46.21620334365515
2993954276 45.719254920605096
2993958788 45.22230651236311
3088822470 44.72535789691913
3088848415 44.228409475668805
3187805830 44.72535751298292
3187813322 45.22230594061172
3189399327 44.725357511053595
3189402804 44.22840909426411
3189406292 43.73146067541667
3189407368 43.23451225865058
3189440501 42.737563856381726
3189443785 43.73146069025106
3259971483 44.22841037619324
3324147819 44.72535941407229
3372900172 44.2284102236487
3550373316 44.92413776259805
3550581812 44.22841002774302
3566608870 44.924139157799765
3566877912 44.129021771287825
3568975433 44.8247496466749
3569279870 44.129021825107884
3653790307 44.82474986561287
3658584158 44.22841184006576
3801332311 44.72536018220781
3801365836 44.52658080362022
3806356288 44.22841173573883
3865390811 44.92413885892234
3873718557 44.42719073355957
3873732317 43.93024229376158
3873734303 43.43329385152447
3911349312 43.33390441534814
3925638878 43.03573538084218
3931357331 43.33390396722495
3934080383 43.83085214001994
3934091561 44.8247490119218
3934098369 45.818645885800336
3934103771 46.31559431492952
3935949108 46.81254259565152
3971323312 46.31559369611734
3971335458 46.81254212633319
3994349307 47.309490476865086
3994354337 46.81254204748625
3994357741 46.315593618107414
3994362808 46.81254204748625
4080524802 46.51437551467541
4243070097 46.0174276640372
4243085658 45.52047921827974
4243126660 45.0235307380715
4243143334 45.520479211050024
4243150338 46.017427674052755
4243159050 46.51437613787632
4243170334 47.01132460088782
4243184337 46.51437611735529
4243237330 47.01132461204148
4243256281 47.50827307358728
4243305287 48.00522153557058
4243317803 47.508273072469436
4243326669 47.011324609460466
4243350375 46.51437612063865
4244153386 47.011324627804086
4244197364 47.50827310041546
4244248236 47.0113246391421
4244395847 47.50827310209221
4244422533 47.01132463010857
4244426257 46.51437616678818
4244434787 46.01742772160406
